s_m,ref_line_x_m,ref_line_y_m,ref_line_z_m,theta_rad,mu_rad,phi_rad,omega_x_radpm,omega_y_radpm,omega_z_radpm,track_width_left_m,track_width_right_m
164.190131,-1.240409,50.691991,-1.406899,3.141593,0.826149,-0.000027,-0.000002,-0.004186,0.000001,8.000002,-8.000002
164.390119,-1.376007,50.691991,-1.553897,3.141593,0.825267,-0.000028,-0.000001,-0.004634,0.000001,8.000002,-8.000002
164.590107,-1.511741,50.691991,-1.700769,3.141593,0.824295,-0.000028,0.000002,-0.005089,-0.000001,8.000002,-8.000002
164.790095,-1.647625,50.691991,-1.847503,3.141593,0.823230,-0.000027,-0.000000,-0.005558,0.000000,8.000002,-8.000002
164.990083,-1.783671,50.691991,-1.994085,3.141593,0.822073,-0.000028,-0.000003,-0.006017,0.000001,8.000002,-8.000002
165.190071,-1.919894,50.691991,-2.140504,3.141593,0.820823,-0.000028,-0.000001,-0.006477,-0.000000,8.000002,-8.000002
165.390059,-2.056307,50.691990,-2.286746,3.141593,0.819482,-0.000028,0.000000,-0.006941,-0.000001,8.000001,-8.000001
165.590047,-2.192922,50.691990,-2.432799,3.141593,0.818047,-0.000028,0.000000,-0.007408,-0.000000,8.000001,-8.000001
165.790035,-2.329754,50.691990,-2.578649,3.141593,0.816517,-0.000028,-0.000000,-0.007890,-0.000000,8.000001,-8.000001
165.990023,-2.466816,50.691990,-2.724283,3.141593,0.814892,-0.000028,0.000000,-0.008359,-0.000000,8.000001,-8.000001
166.190011,-2.604121,50.691990,-2.869688,3.141593,0.813173,-0.000028,0.000000,-0.008832,-0.000000,8.000001,-8.000001
166.389999,-2.741682,50.691990,-3.014850,3.141593,0.811358,-0.000028,-0.000001,-0.009324,0.000001,8.000001,-8.000001
166.589987,-2.879515,50.691990,-3.159755,3.141593,0.809444,-0.000028,-0.000002,-0.009817,0.000002,8.000001,-8.000001
166.789975,-3.017631,50.691990,-3.304389,3.141594,0.807429,-0.000028,0.000001,-0.010331,-0.000001,8.000001,-8.000001
166.989963,-3.156046,50.691990,-3.448738,3.141593,0.805312,-0.000028,0.000002,-0.010846,-0.000002,8.000001,-8.000001
167.189951,-3.294774,50.691990,-3.592785,3.141593,0.803091,-0.000028,-0.000000,-0.011359,-0.000001,8.000001,-8.000001
167.389939,-3.433828,50.691990,-3.736518,3.141593,0.800767,-0.000028,-0.000002,-0.011884,0.000000,8.000001,-8.000001
167.589927,-3.573224,50.691990,-3.879919,3.141593,0.798340,-0.000029,-0.000003,-0.012393,0.000000,8.000001,-8.000001
167.789915,-3.712975,50.691990,-4.022975,3.141593,0.795809,-0.000029,-0.000001,-0.012920,-0.000000,8.000001,-8.000001
167.989903,-3.853095,50.691990,-4.165669,3.141593,0.793170,-0.000029,0.000000,-0.013468,-0.000000,8.000001,-8.000001
168.189891,-3.993599,50.691990,-4.307984,3.141593,0.790421,-0.000029,0.000000,-0.014022,-0.000000,8.000001,-8.000001
168.389879,-4.134501,50.691989,-4.449906,3.141593,0.787559,-0.000029,0.000000,-0.014601,-0.000001,8.000001,-8.000001
168.589867,-4.275818,50.691989,-4.591415,3.141593,0.784583,-0.000029,-0.000001,-0.015163,-0.000001,8.000001,-8.000001
168.789855,-4.417563,50.691989,-4.732495,3.141593,0.781494,-0.000029,-0.000003,-0.015728,-0.000000,8.000001,-8.000001
168.989843,-4.559750,50.691989,-4.873128,3.141593,0.778290,-0.000030,-0.000002,-0.016315,-0.000001,8.000001,-8.000001
169.189831,-4.702396,50.691989,-5.013297,3.141593,0.774969,-0.000030,-0.000000,-0.016893,-0.000001,8.000001,-8.000001
169.389819,-4.845515,50.691989,-5.152983,3.141593,0.771530,-0.000030,0.000000,-0.017506,-0.000001,8.000001,-8.000001
169.589807,-4.989122,50.691989,-5.292167,3.141593,0.767966,-0.000030,0.000000,-0.018128,-0.000001,8.000001,-8.000001
169.789795,-5.133233,50.691989,-5.430829,3.141593,0.764279,-0.000030,-0.000000,-0.018751,-0.000001,8.000001,-8.000001
169.989783,-5.277863,50.691989,-5.568950,3.141593,0.760464,-0.000030,-0.000002,-0.019402,-0.000000,8.000001,-8.000001
170.189771,-5.423027,50.691989,-5.706509,3.141593,0.756520,-0.000031,-0.000002,-0.020036,-0.000000,8.000001,-8.000001
170.389759,-5.568742,50.691989,-5.843484,3.141593,0.752447,-0.000031,-0.000001,-0.020699,-0.000001,8.000001,-8.000001
170.589747,-5.715023,50.691989,-5.979856,3.141593,0.748239,-0.000031,-0.000001,-0.021382,-0.000001,8.000001,-8.000001
170.789735,-5.861885,50.691989,-6.115600,3.141593,0.743896,-0.000032,-0.000003,-0.022046,-0.000000,8.000001,-8.000001
170.989723,-6.009345,50.691989,-6.250696,3.141593,0.739418,-0.000032,-0.000001,-0.022743,-0.000001,8.000001,-8.000001
171.189711,-6.157417,50.691989,-6.385120,3.141593,0.734800,-0.000032,-0.000001,-0.023432,-0.000001,8.000001,-8.000001
171.389699,-6.306118,50.691989,-6.518848,3.141593,0.730044,-0.000033,-0.000002,-0.024136,-0.000000,8.000001,-8.000001
171.589687,-6.455462,50.691989,-6.651856,3.141593,0.725143,-0.000033,-0.000002,-0.024882,-0.000001,8.000001,-8.000001
171.789675,-6.605467,50.691989,-6.784120,3.141593,0.720093,-0.000033,-0.000001,-0.025619,-0.000001,8.000001,-8.000001
171.989663,-6.756147,50.691989,-6.915613,3.141593,0.714892,-0.000034,-0.000002,-0.026397,-0.000001,8.000001,-8.000001
172.189650,-6.907520,50.691989,-7.046309,3.141593,0.709535,-0.000034,-0.000003,-0.027174,-0.000001,8.000001,-8.000001
172.389638,-7.059600,50.691989,-7.176181,3.141593,0.704024,-0.000035,-0.000003,-0.027934,-0.000001,8.000001,-8.000001
172.589626,-7.212404,50.691989,-7.305201,3.141593,0.698357,-0.000035,-0.000001,-0.028737,-0.000001,8.000001,-8.000001
172.789614,-7.365947,50.691989,-7.433340,3.141593,0.692532,-0.000035,-0.000001,-0.029519,-0.000001,8.000001,-8.000001
172.989602,-7.520243,50.691989,-7.560571,3.141593,0.686547,-0.000036,-0.000002,-0.030338,-0.000001,8.000001,-8.000001
173.189590,-7.675309,50.691989,-7.686863,3.141593,0.680396,-0.000036,-0.000003,-0.031179,-0.000001,8.000001,-8.000001
173.389578,-7.831159,50.691989,-7.812186,3.141593,0.674079,-0.000037,-0.000003,-0.031987,-0.000001,8.000001,-8.000001
173.589566,-7.987808,50.691989,-7.936509,3.141593,0.667596,-0.000037,-0.000003,-0.032854,-0.000001,8.000001,-8.000001
173.789554,-8.145270,50.691989,-8.059800,3.141593,0.660939,-0.000038,-0.000002,-0.033718,-0.000001,8.000001,-8.000001
173.989542,-8.303560,50.691989,-8.182026,3.141593,0.654110,-0.000038,-0.000001,-0.034580,-0.000002,8.000001,-8.000001
174.189530,-8.462692,50.691989,-8.303155,3.141593,0.647104,-0.000038,-0.000001,-0.035484,-0.000001,8.000001,-8.000001
174.389518,-8.622679,50.691989,-8.423152,3.141593,0.639919,-0.000039,-0.000002,-0.036361,-0.000001,8.000001,-8.000001
174.589506,-8.783534,50.691989,-8.541981,3.141593,0.632556,-0.000039,-0.000001,-0.037275,-0.000002,8.000001,-8.000001
174.789494,-8.945271,50.691989,-8.659609,3.141593,0.625012,-0.000039,-0.000001,-0.038173,-0.000002,8.000000,-8.000000
174.989482,-9.107901,50.691989,-8.775998,3.141593,0.617289,-0.000040,-0.000003,-0.039056,-0.000001,8.000000,-8.000000
175.189470,-9.271435,50.691989,-8.891113,3.141593,0.609384,-0.000040,-0.000003,-0.040005,-0.000002,8.000000,-8.000000
175.389458,-9.435885,50.691989,-9.004917,3.141593,0.601293,-0.000041,-0.000003,-0.040910,-0.000002,8.000000,-8.000000
175.589446,-9.601261,50.691989,-9.117371,3.141593,0.593018,-0.000042,-0.000003,-0.041841,-0.000002,8.000000,-8.000000
175.789434,-9.767571,50.691989,-9.228437,3.141593,0.584556,-0.000042,-0.000003,-0.042791,-0.000002,8.000000,-8.000000
175.989422,-9.934826,50.691989,-9.338076,3.141593,0.575911,-0.000043,-0.000003,-0.043663,-0.000002,8.000000,-8.000000
176.189410,-10.103032,50.691989,-9.446251,3.141593,0.567086,-0.000043,-0.000001,-0.044588,-0.000002,8.000000,-8.000000
176.389398,-10.272196,50.691989,-9.552921,3.141593,0.558078,-0.000043,-0.000001,-0.045497,-0.000002,8.000000,-8.000000
176.589386,-10.442323,50.691989,-9.658048,3.141593,0.548891,-0.000044,-0.000002,-0.046385,-0.000002,8.000000,-8.000000
176.789374,-10.613419,50.691989,-9.761591,3.141593,0.539521,-0.000044,-0.000002,-0.047314,-0.000002,8.000000,-8.000000
176.989362,-10.785486,50.691989,-9.863512,3.141593,0.529972,-0.000044,-0.000001,-0.048182,-0.000003,8.000000,-8.000000
177.189350,-10.958527,50.691989,-9.963770,3.141593,0.520248,-0.000045,-0.000002,-0.049066,-0.000002,8.000000,-8.000000
177.389338,-11.132543,50.691989,-10.062325,3.141593,0.510351,-0.000045,-0.000002,-0.049907,-0.000002,8.000000,-8.000000
177.589326,-11.307534,50.691989,-10.159139,3.141593,0.500292,-0.000045,-0.000000,-0.050693,-0.000003,8.000000,-8.000000
177.789314,-11.483498,50.691989,-10.254174,3.141593,0.490071,-0.000045,0.000000,-0.051528,-0.000003,8.000000,-8.000000
177.989302,-11.660432,50.691989,-10.347390,3.141593,0.479692,-0.000045,-0.000001,-0.052267,-0.000003,8.000000,-8.000000
178.189290,-11.838330,50.691989,-10.438753,3.141593,0.469167,-0.000046,-0.000002,-0.052990,-0.000002,8.000000,-8.000000
178.389278,-12.017186,50.691989,-10.528225,3.141593,0.458497,-0.000046,-0.000002,-0.053717,-0.000003,8.000000,-8.000000
178.589266,-12.196993,50.691989,-10.615771,3.141593,0.447692,-0.000046,-0.000000,-0.054337,-0.000003,8.000000,-8.000000
178.789254,-12.377741,50.691989,-10.701358,3.141593,0.436760,-0.000046,-0.000001,-0.054990,-0.000000,8.000000,-8.000000
178.989242,-12.559418,50.691989,-10.784952,3.141593,0.425704,-0.000046,0.000000,-0.055578,-0.000001,8.000000,-8.000000
179.189230,-12.742014,50.691989,-10.866522,3.141593,0.414537,-0.000046,0.000004,-0.056095,-0.000005,8.000000,-8.000000
179.389218,-12.925512,50.691989,-10.946039,3.141593,0.403268,-0.000045,0.000004,-0.056606,-0.000004,8.000000,-8.000000
179.589206,-13.109899,50.691989,-11.023475,3.141593,0.391910,-0.000045,0.000003,-0.056974,-0.000002,8.000000,-8.000000
179.789194,-13.295156,50.691989,-11.098804,3.141593,0.380482,-0.000044,0.000003,-0.057316,-0.000002,8.000000,-8.000000
179.989182,-13.481265,50.691989,-11.172006,3.141593,0.368992,-0.000043,0.000004,-0.057591,-0.000002,8.000000,-8.000000
180.189170,-13.668203,50.691989,-11.243060,3.141593,0.357458,-0.000042,0.000006,-0.057760,-0.000003,8.000000,-8.000000
180.389158,-13.855950,50.691989,-11.311950,3.141593,0.345888,-0.000041,0.000004,-0.057941,-0.000002,8.000000,-8.000000
180.589146,-14.044483,50.691989,-11.378660,3.141593,0.334297,-0.000040,0.000003,-0.057980,-0.000002,8.000000,-8.000000
180.789134,-14.233776,50.691989,-11.443181,3.141593,0.322703,-0.000040,0.000003,-0.057969,-0.000002,8.000000,-8.000000
180.989122,-14.423804,50.691989,-11.505502,3.141593,0.311113,-0.000039,0.000004,-0.057932,-0.000002,8.000000,-8.000000
181.189110,-14.614541,50.691989,-11.565619,3.141593,0.299548,-0.000038,0.000006,-0.057730,-0.000002,8.000000,-8.000000
181.389098,-14.805960,50.691989,-11.623531,3.141593,0.288025,-0.000037,0.000006,-0.057506,-0.000002,8.000000,-8.000000
181.589086,-14.998031,50.691989,-11.679237,3.141593,0.276558,-0.000035,0.000007,-0.057170,-0.000002,8.000000,-8.000000
181.789074,-15.190727,50.691989,-11.732745,3.141593,0.265168,-0.000034,0.000008,-0.056732,-0.000002,8.000000,-8.000000
181.989061,-15.384018,50.691989,-11.784063,3.141593,0.253868,-0.000032,0.000008,-0.056275,-0.000002,8.000000,-8.000000
182.189049,-15.577873,50.691989,-11.833204,3.141593,0.242675,-0.000031,0.000008,-0.055664,-0.000001,8.000000,-8.000000
182.389037,-15.772264,50.691989,-11.880184,3.141593,0.231608,-0.000029,0.000011,-0.055014,-0.000002,8.000000,-8.000000
182.589025,-15.967159,50.691989,-11.925022,3.141593,0.220679,-0.000027,0.000011,-0.054286,-0.000002,8.000000,-8.000000
182.789013,-16.162530,50.691989,-11.967744,3.141593,0.209908,-0.000025,0.000010,-0.053427,-0.000001,8.000000,-8.000000
182.989001,-16.358346,50.691989,-12.008375,3.141593,0.199310,-0.000023,0.000009,-0.052565,-0.000001,8.000000,-8.000000
183.188989,-16.554578,50.691989,-12.046947,3.141593,0.188896,-0.000021,0.000009,-0.051574,-0.000001,8.000000,-8.000000
183.388977,-16.751198,50.691989,-12.083493,3.141593,0.178687,-0.000019,0.000009,-0.050519,-0.000001,8.000000,-8.000000
183.588965,-16.948177,50.691989,-12.118050,3.141593,0.168693,-0.000017,0.000011,-0.049434,-0.000001,8.000000,-8.000000
183.788953,-17.145487,50.691989,-12.150660,3.141593,0.158927,-0.000015,0.000012,-0.048224,-0.000001,8.000000,-8.000000
183.988941,-17.343103,50.691989,-12.181365,3.141593,0.149405,-0.000012,0.000013,-0.047006,-0.000001,8.000000,-8.000000
184.188929,-17.540999,50.691989,-12.210212,3.141593,0.140134,-0.000010,0.000013,-0.045709,-0.000001,8.000000,-8.000000
184.388917,-17.739150,50.691989,-12.237249,3.141592,0.131129,-0.000007,0.000012,-0.044345,-0.000001,8.000000,-8.000000
184.588905,-17.937534,50.691989,-12.262528,3.141592,0.122397,-0.000005,0.000011,-0.042983,-0.000000,8.000000,-8.000000
184.788893,-18.136127,50.691989,-12.286101,3.141592,0.113948,-0.000003,0.000010,-0.041512,-0.000000,8.000000,-8.000000
184.988881,-18.334909,50.691989,-12.308025,3.141592,0.105794,-0.000001,0.000012,-0.040033,-0.000000,8.000000,-8.000000
185.188869,-18.533860,50.691989,-12.328356,3.141592,0.097938,0.000002,0.000012,-0.038528,0.000001,8.000000,-8.000000
185.388857,-18.732962,50.691989,-12.347155,3.141593,0.090391,0.000004,0.000012,-0.036950,0.000003,8.000000,-8.000000
185.588845,-18.932198,50.691989,-12.364482,3.141593,0.083156,0.000006,0.000010,-0.035400,0.000001,8.000000,-8.000000
185.788833,-19.131551,50.691989,-12.380398,3.141593,0.076237,0.000008,0.000010,-0.033802,-0.000001,8.000000,-8.000000
185.988821,-19.331007,50.691989,-12.394966,3.141593,0.069638,0.000010,0.000012,-0.032192,-0.000003,8.000000,-8.000000
186.188809,-19.530553,50.691989,-12.408250,3.141592,0.063359,0.000013,0.000011,-0.030593,0.000000,8.000000,-8.000000
186.388797,-19.730177,50.691989,-12.420313,3.141593,0.057406,0.000015,0.000009,-0.028943,0.000003,8.000000,-8.000000
186.588785,-19.929867,50.691989,-12.431220,3.141593,0.051781,0.000017,0.000009,-0.027317,0.000001,8.000000,-8.000000
186.788773,-20.129613,50.691989,-12.441036,3.141593,0.046481,0.000018,0.000009,-0.025680,0.000000,8.000000,-8.000000
186.988761,-20.329408,50.691989,-12.449826,3.141593,0.041508,0.000020,0.000009,-0.024051,0.000000,8.000000,-8.000000
187.188749,-20.529242,50.691989,-12.457655,3.141593,0.036857,0.000022,0.000009,-0.022467,0.000001,8.000000,-8.000000
187.388737,-20.729110,50.691989,-12.464586,3.141593,0.032524,0.000024,0.000009,-0.020861,0.000000,8.000000,-8.000000
187.588725,-20.929005,50.691989,-12.470683,3.141593,0.028509,0.000026,0.000009,-0.019295,-0.000002,8.000000,-8.000000
187.788713,-21.128922,50.691989,-12.476008,3.141592,0.024803,0.000028,0.000008,-0.017769,-0.000002,8.000000,-8.000000
187.988701,-21.328857,50.691989,-12.480623,3.141592,0.021401,0.000029,0.000006,-0.016257,0.000000,8.000000,-8.000000
188.188689,-21.528805,50.691989,-12.484587,3.141592,0.018295,0.000030,0.000006,-0.014803,0.000003,8.000000,-8.000000
188.388677,-21.728765,50.691989,-12.487959,3.141593,0.015478,0.000032,0.000007,-0.013370,0.000003,8.000000,-8.000000
188.588665,-21.928733,50.691989,-12.490796,3.141593,0.012943,0.000033,0.000008,-0.011977,0.000000,8.000000,-8.000000
188.788653,-22.128707,50.691989,-12.493154,3.141593,0.010682,0.000035,0.000006,-0.010635,-0.000000,8.000000,-8.000000
188.988641,-22.328685,50.691989,-12.495086,3.141593,0.008685,0.000036,0.000004,-0.009337,0.000000,8.000000,-8.000000
189.188629,-22.528667,50.691989,-12.496644,3.141593,0.006940,0.000036,0.000003,-0.008117,0.000000,8.000000,-8.000000
189.388617,-22.728651,50.691989,-12.497878,3.141593,0.005431,0.000037,0.000003,-0.006967,-0.000001,8.000000,-8.000000
189.588605,-22.928637,50.691989,-12.498832,3.141592,0.004146,0.000037,0.000003,-0.005888,-0.000003,8.000000,-8.000000
189.788593,-23.128624,50.691989,-12.499550,3.141592,0.003069,0.000038,0.000001,-0.004885,0.000001,8.000000,-8.000000
189.988581,-23.328611,50.691990,-12.500072,3.141592,0.002185,0.000038,0.000002,-0.003949,0.000003,8.000001,-7.999999
190.188569,-23.528599,50.691990,-12.500436,3.141592,0.001480,0.000039,0.000004,-0.003106,0.000000,8.000001,-7.999999
190.388557,-23.728586,50.691990,-12.500675,3.141592,0.000933,0.000039,0.000002,-0.002362,-0.000001,8.000001,-7.999999
190.588545,-23.928574,50.691990,-12.500818,3.141592,0.000526,0.000039,-0.000001,-0.001713,-0.000001,8.000001,-7.999999
190.788533,-24.128562,50.691990,-12.500893,3.141592,0.000238,0.000039,-0.000001,-0.001168,-0.000001,8.000001,-7.999999
190.988521,-24.328550,50.691990,-12.500920,3.141592,0.000048,0.000039,-0.000001,-0.000728,-0.000001,8.000001,-7.999999
191.188509,-24.528538,50.691990,-12.500917,3.141592,-0.000064,0.000039,-0.000003,-0.000396,-0.000001,8.000001,-7.999999
191.388497,-24.728526,50.691990,-12.500898,3.141592,-0.000121,0.000038,-0.000005,-0.000171,-0.000001,8.000001,-7.999999
191.588485,-24.928514,50.691991,-12.500871,3.141591,-0.000143,0.000037,-0.000005,-0.000044,-0.000001,8.000002,-7.999998
191.788472,-25.128502,50.691991,-12.500842,3.141591,-0.000146,0.000036,-0.000004,0.000009,-0.000001,8.000002,-7.999998
191.988460,-25.328490,50.691991,-12.500813,3.141591,-0.000143,0.000035,-0.000003,0.000023,-0.000002,8.000002,-7.999998
192.188448,-25.528478,50.691992,-12.500785,3.141590,-0.000138,0.000034,-0.000003,0.000029,-0.000002,8.000003,-7.999997
192.388436,-25.728466,50.691992,-12.500758,3.141590,-0.000131,0.000034,-0.000005,0.000033,0.000001,8.000003,-7.999997
192.588424,-25.928454,50.691992,-12.500732,3.141591,-0.000125,0.000033,-0.000005,0.000030,0.000005,8.000004,-7.999997
192.788412,-26.128442,50.691993,-12.500708,3.141592,-0.000120,0.000032,-0.000004,0.000022,0.000008,8.000005,-7.999996
192.988400,-26.328430,50.691993,-12.500684,3.141594,-0.000117,0.000031,-0.000003,0.000013,0.000013,8.000006,-7.999994
193.188388,-26.528418,50.691992,-12.500661,3.141597,-0.000115,0.000030,-0.000003,0.000005,0.000021,8.000006,-7.999994
193.388376,-26.728406,50.691991,-12.500638,3.141603,-0.000114,0.000030,-0.000003,0.000003,0.000034,8.000007,-7.999993
193.588364,-26.928394,50.691988,-12.500616,3.141611,-0.000113,0.000029,-0.000004,0.000010,0.000048,8.000007,-7.999993
193.788352,-27.128382,50.691983,-12.500593,3.141623,-0.000109,0.000028,-0.000005,0.000023,0.000068,8.000008,-7.999992
193.988340,-27.328370,50.691975,-12.500572,3.141639,-0.000104,0.000027,-0.000005,0.000032,0.000097,8.000008,-7.999992
194.188328,-27.528358,50.691964,-12.500552,3.141662,-0.000098,0.000026,-0.000003,0.000028,0.000130,8.000009,-7.999990
194.388316,-27.728346,50.691947,-12.500533,3.141692,-0.000093,0.000026,-0.000003,0.000022,0.000170,8.000010,-7.999988
194.588304,-27.928334,50.691924,-12.500515,3.141731,-0.000088,0.000025,-0.000003,0.000020,0.000215,8.000010,-7.999986
194.788292,-28.128322,50.691891,-12.500498,3.141779,-0.000084,0.000025,-0.000003,0.000019,0.000273,8.000012,-7.999983
194.988280,-28.328310,50.691848,-12.500481,3.141841,-0.000081,0.000024,-0.000003,0.000014,0.000344,8.000011,-7.999983
195.188268,-28.528298,50.691791,-12.500465,3.141917,-0.000079,0.000023,-0.000003,0.000006,0.000417,8.000010,-7.999981
195.388256,-28.728286,50.691717,-12.500449,3.142010,-0.000078,0.000023,-0.000003,0.000003,0.000509,8.000012,-7.999977
195.588244,-28.928274,50.691623,-12.500434,3.142122,-0.000077,0.000022,-0.000001,0.000006,0.000609,8.000010,-7.999978
195.788232,-29.128262,50.691504,-12.500418,3.142255,-0.000076,0.000022,-0.000001,0.000010,0.000722,8.000013,-7.999973
195.988220,-29.328250,50.691357,-12.500403,3.142412,-0.000073,0.000021,-0.000004,0.000013,0.000857,8.000011,-7.999972
196.188208,-29.528237,50.691175,-12.500389,3.142597,-0.000070,0.000020,-0.000005,0.000016,0.000991,8.000010,-7.999970
196.388196,-29.728225,50.690953,-12.500375,3.142812,-0.000067,0.000020,-0.000003,0.000019,0.001157,8.000015,-7.999962
196.588184,-29.928213,50.690685,-12.500362,3.143061,-0.000063,0.000019,-0.000001,0.000016,0.001331,8.000007,-7.999967
196.788172,-30.128201,50.690363,-12.500350,3.143345,-0.000061,0.000019,-0.000001,0.000009,0.001510,8.000012,-7.999958
196.988160,-30.328188,50.689981,-12.500338,3.143669,-0.000060,0.000019,-0.000002,0.000004,0.001730,8.000012,-7.999954
197.188148,-30.528176,50.689530,-12.500326,3.144037,-0.000058,0.000018,-0.000003,0.000007,0.001946,8.000005,-7.999959
197.388136,-30.728163,50.689000,-12.500314,3.144450,-0.000056,0.000017,-0.000003,0.000014,0.002190,8.000016,-7.999944
197.588124,-30.928150,50.688383,-12.500304,3.144915,-0.000053,0.000017,-0.000003,0.000018,0.002457,8.000005,-7.999950
197.788112,-31.128137,50.687668,-12.500293,3.145433,-0.000050,0.000016,-0.000002,0.000014,0.002720,8.000006,-7.999944
197.988100,-31.328123,50.686844,-12.500283,3.146008,-0.000048,0.000016,-0.000001,0.000006,0.003039,8.000013,-7.999932
198.188088,-31.528109,50.685898,-12.500274,3.146647,-0.000047,0.000016,-0.000001,0.000001,0.003346,7.999996,-7.999944
198.388076,-31.728094,50.684818,-12.500264,3.147349,-0.000047,0.000015,-0.000003,0.000000,0.003671,8.000012,-7.999923
198.588064,-31.928078,50.683591,-12.500255,3.148121,-0.000047,0.000015,-0.000003,0.000003,0.004050,8.000002,-7.999928
198.788052,-32.128061,50.682202,-12.500246,3.148966,-0.000046,0.000014,-0.000003,0.000006,0.004401,7.999996,-7.999929
198.988040,-32.328043,50.680637,-12.500237,3.149886,-0.000044,0.000014,-0.000002,0.000009,0.004803,8.000016,-7.999905
199.188028,-32.528023,50.678880,-12.500228,3.150888,-0.000042,0.000013,-0.000001,0.000012,0.005223,7.999987,-7.999931
199.388016,-32.728002,50.676913,-12.500220,3.151974,-0.000040,0.000013,-0.000001,0.000013,0.005635,8.000006,-7.999906
199.588004,-32.927978,50.674721,-12.500212,3.153149,-0.000038,0.000013,-0.000002,0.000011,0.006112,8.000007,-7.999900
199.787992,-33.127951,50.672285,-12.500205,3.154416,-0.000036,0.000012,-0.000001,0.000005,0.006558,7.999981,-7.999920
199.987980,-33.327921,50.669586,-12.500198,3.155776,-0.000035,0.000012,-0.000001,0.000002,0.007044,8.000017,-7.999878
200.187968,-33.527886,50.666606,-12.500191,3.157237,-0.000035,0.000012,-0.000002,0.000001,0.007568,7.999985,-7.999906
200.387956,-33.727847,50.663323,-12.500184,3.158799,-0.000035,0.000011,-0.000003,0.000003,0.008058,7.999992,-7.999895
200.587944,-33.927803,50.659717,-12.500177,3.160467,-0.000034,0.000011,-0.000003,0.000007,0.008626,8.000016,-7.999868
200.787932,-34.127752,50.655766,-12.500170,3.162247,-0.000032,0.000010,-0.000001,0.000011,0.009167,7.999970,-7.999912
200.987920,-34.327693,50.651449,-12.500164,3.164135,-0.000029,0.000010,-0.000001,0.000013,0.009718,8.000017,-7.999862
201.187908,-34.527626,50.646743,-12.500158,3.166141,-0.000027,0.000010,-0.000002,0.000010,0.010341,7.999994,-7.999880
201.387896,-34.727548,50.641623,-12.500153,3.168265,-0.000026,0.000009,-0.000002,0.000004,0.010903,7.999977,-7.999892
201.587883,-34.927459,50.636068,-12.500148,3.170508,-0.000025,0.000009,-0.000001,-0.000001,0.011528,8.000029,-7.999836
201.787871,-35.127356,50.630051,-12.500143,3.172877,-0.000026,0.000009,-0.000001,-0.000002,0.012164,7.999963,-7.999900
201.987859,-35.327238,50.623549,-12.500138,3.175370,-0.000026,0.000008,-0.000002,0.000001,0.012762,8.000011,-7.999853
202.187847,-35.527103,50.616535,-12.500133,3.177990,-0.000025,0.000008,-0.000001,0.000006,0.013445,8.000019,-7.999845
202.387835,-35.726949,50.608985,-12.500128,3.180742,-0.000024,0.000008,-0.000001,0.000007,0.014081,7.999959,-7.999903
202.587823,-35.926772,50.600872,-12.500123,3.183625,-0.000023,0.000007,-0.000002,0.000006,0.014750,8.000043,-7.999820
202.787811,-36.126570,50.592169,-12.500119,3.186645,-0.000022,0.000007,-0.000001,0.000003,0.015447,7.999982,-7.999882
202.987799,-36.326341,50.582849,-12.500114,3.189798,-0.000021,0.000007,0.000000,0.000002,0.016088,7.999994,-7.999872
203.187787,-36.526081,50.572886,-12.500110,3.193089,-0.000021,0.000007,0.000000,0.000003,0.016818,8.000046,-7.999821
203.387775,-36.725785,50.562252,-12.500106,3.196517,-0.000020,0.000007,-0.000001,0.000004,0.017466,7.999955,-7.999913
203.587763,-36.925452,50.550920,-12.500102,3.200074,-0.000019,0.000006,-0.000002,0.000004,0.018106,8.000045,-7.999828
203.787751,-37.125076,50.538865,-12.500099,3.203772,-0.000019,0.000006,-0.000001,0.000003,0.018875,8.000012,-7.999866
203.987739,-37.324654,50.526057,-12.500095,3.207614,-0.000018,0.000006,0.000000,0.000002,0.019547,7.999982,-7.999899
204.187727,-37.524179,50.512468,-12.500091,3.211594,-0.000018,0.000006,0.000000,0.000002,0.020262,8.000082,-7.999804
204.387715,-37.723648,50.498071,-12.500088,3.215719,-0.000017,0.000006,-0.000001,0.000002,0.020985,7.999974,-7.999917
204.587703,-37.923055,50.482838,-12.500084,3.219981,-0.000017,0.000005,-0.000002,0.000002,0.021642,8.000052,-7.999845
204.787691,-38.122394,50.466741,-12.500081,3.224382,-0.000016,0.000005,-0.000000,0.000005,0.022374,8.000073,-7.999830
204.987679,-38.321659,50.449752,-12.500078,3.228924,-0.000015,0.000005,0.000000,0.000008,0.023044,7.999978,-7.999933
205.187667,-38.520843,50.431846,-12.500075,3.233600,-0.000014,0.000005,-0.000000,0.000007,0.023723,8.000116,-7.999802
205.387655,-38.719941,50.412994,-12.500072,3.238416,-0.000013,0.000005,-0.000002,0.000005,0.024434,8.000029,-7.999897
205.587643,-38.918943,50.393171,-12.500070,3.243365,-0.000012,0.000004,-0.000002,0.000001,0.025065,8.000046,-7.999889
205.787631,-39.117844,50.372349,-12.500067,3.248448,-0.000012,0.000004,-0.000000,-0.000002,0.025764,8.000135,-7.999808
205.987619,-39.316635,50.350504,-12.500065,3.253666,-0.000013,0.000004,0.000000,-0.000003,0.026422,8.000001,-7.999949
206.187607,-39.515308,50.327608,-12.500062,3.259012,-0.000013,0.000004,-0.000000,-0.000002,0.027041,8.000133,-7.999826
